Park,Macroplot,SampleEventDate,SampleEventTeam,SampleEventComment,MonStatusOrd,MonStatus,DefaultMonStatus,Purpose,LocatedBy,Type,Latitude,Longitude,UTM_X,UTM_Y,UTM_Zone,Datum,PDOP,Precision,DateIn,FutureVisit,DateOut,Elevation,ElevationUnits,Azimuth,Aspect,SlopeHill,SlopeTransect,StartPoint,Directions,Comments,MetaData,UV1,UV2,UV3,UV4,UV5,UV6,UV7,UV8
CRLA,Bybee_CBI_75,,,,,,,,PORE Crew,CBI,,,567217,4751973,10,NAD83,0,6,10/24/07 14:56,,,,,0,340,0,0,,,Tree tag #229 on giant TSME.,Subsample comments:  CBI: unburned  ,,,,,,,,
CRLA,Bybee_CBI_75,8/14/07 15:39,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_76,,,,,,,,PORE Crew,CBI,,,566156,4754902,10,NAD83,0,10,10/24/07 14:57,,,,,0,304,5,0,,,Tree tag #1129 on tree 3m east of origin.,"Subsample comments:  CBI: mature hemlock w/ some seedlings ~.5 m, herb. cover is Luzula; 60% canopy cover  ",,,,,,,,
CRLA,Bybee_CBI_76,7/26/07 15:40,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_77,,,,,,,,PORE,CBI,,,567080,4754169,10,NAD83,0,0,10/31/07 9:04,,,,,0,260,3,0,,,tag #139 in huge TSME ~5m E of plot center,Subsample comments:  CBI: unburned,,,,,,,,
CRLA,Bybee_CBI_77,7/30/07 9:06,PORE,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_78,,,,,,,,PORE,CBI,,,565353,4753405,10,NAD83,0,0,10/31/07 9:12,,,,,0,240,6,0,,,"tag #143 WSW of plot center, ~1m away",Subsample comments:  CBI: unburned,,,,,,,,
CRLA,Bybee_CBI_78,7/30/07 9:13,PORE,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_79,,,,,,,,PORE,CBI,,,565978,4753695,10,NAD83,0,0,10/31/07 9:15,,,,,0,300,50,0,,,tag #141 in dead TSME a few meters E of plot center,Subsample comments:  CBI: very steep slope w/ large unstable rocks (so didnt lay tapes),,,,,,,,
CRLA,Bybee_CBI_79,7/29/07 9:17,PORE,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_8,,,,,,,,Pt Reyes crew,CBI,,,564802,4752621,10,NAD83,0,0,10/30/07 17:11,,,,,0,280,5,0,,,tag #250 in large dead TSME just SE of plot center,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_8,8/16/07 17:14,Pt Reyes Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_80,,,,,,,,PORE Crew,CBI,,,565630,4753820,10,NAD83,0,5,10/24/07 14:58,,,,,0,270,11,0,,,Tree tag #1133.,"Subsample comments:  CBI: one quadrant of this plot is more severly affected. mainly mature ABMA w/ intermed. and small TSME. 90% cover before fire. Average tree=20 cm DBH, whole area is pretty patchy",,,,,,,,
CRLA,Bybee_CBI_80,7/26/07 15:40,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_81,,,,,,,,PORE Crew,CBI,,,566478,4753675,10,NAD83,0,0,10/24/07 14:59,,,,,0,5,53,0,,,Tree tag #1180 on uphill side of tree.,"Subsample comments:  CBI: pure TSME, 50-75% cover",,,,,,,,
CRLA,Bybee_CBI_81,7/24/07 15:40,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_82,,,,,,,,PORE,CBI,,,564301,4751858,10,NAD83,0,0,10/31/07 10:13,,,,,0,173,11,0,,,tag #175 ~10m N of origin,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_82,8/18/07 10:15,PORE,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_84,,,,,,,,PORE Crew,CBI,,,565696,4751964,10,NAD83,0,0,10/24/07 15:02,,,,,0,231,12,0,,,Tree tag #167 10 m north of origin on PICO.,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_84,8/16/07 15:41,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_85,,,,,,,,PORE Crew,CBI,,,566075,4752895,10,NAD83,0,7,10/24/07 15:03,,,,,0,236,5,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_85,7/28/07 15:41,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_86,,,,,,,,PORE Crew,CBI,,,565665,4754648,10,NAD83,0,0,1/18/08 16:42,,,,,0,250,11,0,,,Tree tag #28 on giant TSME about 2m northeast of plot origin,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_86,7/25/07 16:45,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_87,,,,,,,,PORE Crew,CBI,,,566297,4752762,10,NAD83,0,0,1/18/08 16:31,,,,,0,95,0,0,,,"M-3-P, tree tag #??? on smallish live TSME about 2m east of plot origin",Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_87,8/15/07 16:33,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_88,,,,,,,,PORE Crew,CBI,,,565388,4753219,10,NAD83,0,0,10/24/07 15:04,,,,,0,180,24,0,,,Tree tag #241 on live TSME NE of origin about 3 m.,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_88,8/15/07 15:42,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_89,,,,,,,,PORE Crew,CBI,,,565786,4754123,10,NAD83,0,5,10/24/07 15:05,,,,,0,246,50,0,,,Tree tag #1131 2 m north of origin.,"Subsample comments:  CBI: species comp=TSME, ABMA  % cover pre-fire=80%  average DBH=50 cm",,,,,,,,
CRLA,Bybee_CBI_89,7/26/07 15:43,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_97,,,,,,,,PORE Crew,CBI,,,565480,4752086,10,NAD83,0,0,10/24/07 15:07,,,,,0,,0,0,,,Tree tag #171.,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_97,8/16/07 15:43,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_98,,,,,,,,PORE Crew,CBI,,,565434,4751572,10,NAD83,0,2,10/24/07 15:08,,,,,0,350,2,0,,,Tree tag #187 southeast about 8-10 m from origin.,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_98,8/13/07 15:43,,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-01,,,,,,,CBI was done in plot FPICO1BY08-01,REDW crew,CBI,,,564515,4752207,10,NAD83,0,0,1/23/08 10:10,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-01,9/9/07 10:29,REDW Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-02,,,,,,,CBI was done in plot FPICO1BY08-02,REDW Crew,CBI,,,564934,4751502,10,NAD83,0,0,1/23/08 10:13,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-02,9/9/07 10:30,REDW Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-03,,,,,,,CBI was read in plot FPICO1BY08-03,REDW Crew,CBI,,,564744,4751736,10,NAD83,0,0,1/23/08 10:14,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-03,9/9/07 10:35,REDW Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-04,,,,,,,CBI was read in plot FPICO1BY08-04,REDW Crew,CBI,,,564529,4751889,10,NAD83,0,0,1/23/08 10:15,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FPICO1BY08-04,9/9/07 10:36,REDW Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-05,,,,,,,"CBI read at plot FTSME1BY08-05, was CBI 90",PORE Crew,CBI,,,565847,4754841,10,NAD83,0,0,1/23/08 13:36,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-05,1/23/08 14:11,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-06,,,,,,,"CBI was done in plot FTSME1BY08-06, was CBI 33",PORE Crew,CBI,,,566085,4755177,10,NAD83,0,0,1/23/08 14:25,,,,,0,254,30,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-06,7/28/07 14:27,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-07,,,,,,,"CBI read at plot FTSME1BY08-07, was CBI 96",PORE Crew,CBI,,,567031,4751617,10,NAD83,0,0,1/23/08 13:52,,,,,0,270,2,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-07,7/28/07 14:12,PORE Crew,H-4,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-08,,,,,,,CBI read at plot FTSME1BY08-08 which was CBI 91,PORE Crew,CBI,,,566375,4753251,10,NAD83,0,0,1/23/08 13:32,,,,,0,,14,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-08,7/28/07 14:12,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-09,,,,,,,"CBI read in plot FTSME1BY08-09, was CBI 92",PORE,CBI,,,566418,4753385,10,NAD83,0,0,10/31/07 14:41,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-09,7/26/07 14:43,PORE,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-10,,,,,,,"CBI read at plot FTSME1BY08-10, was CBI 4",PORE Crew,CBI,,,566966,4753552,10,NAD83,0,0,1/23/08 13:42,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-10,7/28/07 14:13,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-11,,,,,,,"CBI read at plot FTSME1BY08-11, was CBI 72",PORE Crew,CBI,,,566925,4752837,10,NAD83,0,0,1/23/08 13:46,,,,,0,224,33,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-11,7/28/07 14:14,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-12,,,,,,,"CBI read at plot FTSME1BY08-12, was CBI 93",PORE Crew,CBI,,,567185,4752564,10,NAD83,0,0,1/23/08 13:47,,,,,0,260,24,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-12,7/28/07 14:14,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-13,,,,,,,"CBI read at plot FTSME1BY08-13, was CBI 94",PORE Crew,CBI,,,567041,4752485,10,NAD83,0,0,1/23/08 13:50,,,,,0,228,9,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-13,7/28/07 14:14,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-14,,,,,,,"CBI read at plot FTSME1BY08-14, was CBI 106",PORE Crew,CBI,,,566883,4751961,10,NAD83,0,0,1/23/08 13:54,,,,,0,,0,0,,,,Subsample comments:  CBI: ,,,,,,,,
CRLA,Bybee_CBI_FTSME1BY08-14,7/28/07 14:14,PORE Crew,,0,Post01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:10,,,,,,,Phoenix,,Forest,,,4769259,579629,10,NAD 83,,15,7/12/09 13:13,,,,,61,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:10,7/12/09 13:15,"Rehlaender, Cofer, Arellano, Arnold",,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:18,,,,,,,Phoenix,,Forest,,,579934,4765620,10,NAD83,,,8/23/09 12:09,,,,,84,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:18,8/23/09 12:11,,,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:19,,,,,,,Phoenix,,Forest,,,580123,4766382,10,NAD83,,,8/23/09 12:10,,,,,50,,,,,,,,,,,,,,,
CRLA,C:FABCO1D08:19,8/23/09 12:12,,,1,00Pre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FTSME1BY08:15,,,,,,,Bybee,,Forest,,,567128,4751286,10,NAD 83,,,8/19/11 13:58,,,6707,feet,141,315,10,9,,,,,,,,,,,,
CRLA,C:FTSME1BY08:15,8/19/11 13:59,,,1,00Yr05,Re00Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FTSME1BY08:16,,,,,,,Bybee,,Forest,,,565503,4755313,10,NAD 83,,,8/20/11 14:05,,,6566,feet,299,270,11,11,,,,,,,,,,,,
CRLA,C:FTSME1BY08:16,8/20/11 14:05,,,1,00Yr05,Re00Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FTSME1BY08:17,,,,,,,Bybee,,Forest,,,565616,4755494,10,NAD 83,,,8/20/11 14:03,,,6598,feet,261,225,9,9,,,,,,,,,,,,
CRLA,C:FTSME1BY08:17,8/20/11 14:04,,,1,00Yr05,Re00Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRLA,C:FTSME1BY08:18,,,,,,,Bybee,,Forest,,,567118,4751540,10,NAD 83,,,8/19/11 14:01,,,6727,feet,210,180,13,13,,,,,,,,,,,,
CRLA,C:FTSME1BY08:18,8/19/11 14:02,,,1,00Yr05,Re00Year05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
